,Unnamed: 0,step,type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,errorBalanceDest
647112,1465938,140,1,317194.17,C489562927,,,C1886877732,560016.39,877210.56,0,0,,0.0
505735,1158379,131,1,5804.37,C1397815502,,,C1039973286,9196123.39,9201927.76,0,0,,0.0
2257016,5159342,357,1,58960.87,C723641751,31232.0,0.0,C1020142987,48078.29,107039.16,0,0,27728.870000000003,0.0
2428416,5563602,386,1,484920.03,C1018844979,48138.06,0.0,C1916694211,901455.14,1386375.18,0,0,436781.97,-0.0100000000093132
77652,187025,13,1,161166.39,C161879539,107285.0,0.0,C1553102594,81.0,0.0,0,0,53881.390000000014,161247.39
1492371,3403618,255,1,17481.49,C14694728,10174.0,0.0,C362454348,1258642.88,1276124.37,0,0,7307.490000000002,-2.3283064365386963e-10
939881,2137078,184,1,3821.88,C254282499,6041.0,2219.12,C902085330,7132.65,10954.54,0,0,0.0,-0.0100000000020372
346734,784068,39,1,188731.9,C183802140,,,C761442503,527158.51,945850.03,0,0,,-229959.62
2247803,5135765,356,1,32191.36,C767964820,11674.0,0.0,C1133520647,6058515.0,6090706.36,0,0,20517.36,0.0
533263,1218556,133,0,1177421.8,C1565537421,34591.0,0.0,C390483514,0.0,1177421.8,0,0,1142830.8,0.0
251904,576972,33,1,530075.6,C1215831312,50602.0,0.0,C1489484545,1360705.68,1890781.28,0,0,479473.6,-2.3283064365386963e-10
2515155,5756148,400,1,134955.98,C868195885,30251.0,0.0,C1972426121,4090877.64,4225833.62,0,0,104704.98,0.0
98496,232513,14,1,168837.55,C235081067,,,C1195378184,15046684.46,16098560.74,0,0,,-883038.7299999986
2506745,5737562,399,1,449029.67,C1663188746,561828.46,112798.79,C771399996,2450704.9,2899734.57,0,0,0.0,0.0
2407767,5504193,380,0,16714.66,C1156054176,3301.94,0.0,C144698177,193004.28,209718.94,0,0,13412.72,0.0
1869922,4266370,307,1,89868.69,C1099469974,,,C935873031,129293.12,219161.81,0,0,,0.0
1244311,2840098,226,1,98759.67,C859304828,,,C1186135386,179219.1,277978.77,0,0,,0.0
934167,2124764,183,1,168194.35,C1563330694,,,C681368225,4353663.0,4521857.35,0,0,,0.0
1395301,3179841,239,1,343658.8,C1588316897,,,C276059392,582540.49,926199.3,0,0,,-0.0100000000093132
2550125,5830395,402,1,116827.33,C2085091389,,,C1110056223,336734.93,453562.26,0,0,,0.0
327084,741648,38,0,699179.2,C312912611,,,C2421516,3428602.56,4127781.76,0,0,,0.0
728556,1659739,158,1,266447.37,C609133545,56422.0,0.0,C875308617,128114.57,394561.93,0,0,210025.37,0.0100000000093132
2461345,5639381,396,1,31132.59,C772945836,139124.0,107991.41,C1461443145,316049.94,347182.52,0,0,0.0,0.0100000000093132
1480168,3376252,254,1,53652.86,C543587258,70516.44,16863.59,C1977148520,73368.32,127021.18,0,0,0.0099999999947613,1.4551915228366852e-11
352277,796736,40,0,66198.4,C319621095,,,C34339657,1118875.77,1185074.16,0,0,,0.0100000000093132
2255265,5154286,357,1,88189.68,C108174659,14334.0,0.0,C208023316,99387.6,187577.29,0,0,73855.68,-0.0100000000093132
777316,1764729,162,1,223945.76,C1802355880,,,C1521748701,356640.04,580585.8,0,0,,0.0
1105463,2517410,205,1,23942.64,C2023310582,,,C964592362,132809.22,156751.86,0,0,,0.0
2155580,4932282,350,1,187439.02,C1753763833,49625.0,0.0,C639151155,0.0,187439.02,0,0,137814.02,0.0
1399540,3194629,249,0,291776.71,C1683897757,,,C720460320,496860.41,788637.12,0,0,,0.0
1488001,3393604,255,1,142932.75,C651995467,,,C138430078,197650.94,340583.69,0,0,,0.0
2493773,5709932,398,1,16345.6,C2075932352,11422.0,0.0,C1996002337,623900.62,640246.22,0,0,4923.6,0.0
2765028,6350906,695,1,55180.11,C734167912,4221.0,0.0,C1342545938,441002.41,496182.53,0,0,50959.11,-0.0100000000675208
1820284,4161203,304,1,15797.82,C220673689,18974.99,3177.17,C1295292994,64754.93,80552.75,0,0,-3.637978807091713e-12,0.0
2114655,4839313,347,1,355384.6,C1239803390,582.0,0.0,C134588147,6339.64,361724.24,0,0,354802.6,0.0
2212582,5057774,354,1,35471.19,C264637967,35482.0,10.81,C775445377,92246.4,127717.59,0,0,0.0,0.0
2701428,6197682,573,0,199613.0,C1911165941,214024.0,14411.0,C1419490804,836272.38,1035885.38,0,0,0.0,0.0
788725,1788896,162,1,46196.66,C2029424865,183476.0,137279.34,C898835810,0.0,46196.66,0,0,0.0,0.0
2604969,5951197,405,1,177674.13,C1823477391,50312.0,0.0,C1941362967,2826.94,180501.07,0,0,127362.13,0.0
286258,654726,35,1,248553.16,C2107591464,154496.0,0.0,C520959920,250580.91,499134.07,0,0,94057.16,0.0
2627367,6017566,451,1,145900.07,C803175451,400.0,0.0,C677728941,64943.83,210843.9,0,0,145500.07,2.9103830456733704e-11
1186056,2694988,211,1,96171.75,C2127324217,49658.0,0.0,C679807310,854689.76,950861.51,0,0,46513.75,0.0
139224,320109,16,0,255903.96,C277171391,20514.0,0.0,C1255140302,1841633.25,2097537.21,0,0,235389.96,0.0
2646287,6063921,503,1,567912.15,C630994512,,,C2057812854,636801.65,1204713.8,0,0,,0.0
2379789,5443850,378,1,114368.97,C1798663783,,,C854168384,5855529.53,5969898.5,0,0,,0.0
2159664,4941095,350,1,17231.04,C1319611860,525.0,0.0,C1630411286,222977.21,240208.24,0,0,16706.04,0.0100000000093132
1514845,3453636,257,1,45831.31,C792010306,,,C353589647,157814.98,203646.29,0,0,,0.0
2331040,5336532,374,1,327566.39,C1291771200,55526.0,0.0,C239593898,0.0,327566.39,0,0,272040.39,0.0
266342,610469,34,1,454854.76,C1786585186,94551.63,0.0,C76876448,0.0,470252.16,0,0,360303.13,-15397.399999999963
2275315,5211904,370,0,1027162.64,C511704942,308260.44,0.0,C1126163637,2453955.57,3481118.21,0,0,718902.2,0.0
2317134,5305885,373,1,519789.58,C1369546665,100338.0,0.0,C1435890628,238909.48,758699.06,0,0,419451.58,0.0
2579550,5895050,403,1,132623.43,C1106499897,,,C1270827830,145643.33,278266.76,0,0,,0.0
391668,880044,42,1,60164.92,C267531446,156840.0,96675.08,C909847018,0.0,60164.92,0,0,0.0,0.0
538160,1229127,133,0,378018.18,C2109658895,,,C516257950,661221.66,1039239.84,0,0,,1.1641532182693479e-10
919542,2092339,182,1,125622.65,C1599779945,,,C1857586298,170151.58,295774.23,0,0,,0.0
2115533,4841213,347,1,277713.63,C830810381,9136.0,0.0,C1158802033,1150737.12,1428450.75,0,0,268577.63,0.0
2755266,6326719,688,0,1209376.89,C932450890,,,C471532505,4559221.57,5768598.46,0,0,,0.0
2044220,4666376,330,0,12677.6,C1527521378,19903.0,7225.4,C500760910,0.0,12677.6,0,0,0.0,0.0
2444040,5599159,394,1,776.6,C1906582565,100883.0,100106.4,C1422863961,871792.39,872568.99,0,0,0.0,0.0
2527340,5782263,400,1,21030.93,C625908508,15265.0,0.0,C1754882046,2168745.64,2189776.57,0,0,5765.93,4.656612873077393e-10
2646286,6063920,503,1,382523.82,C323388653,,,C1458775076,497817.5,880341.32,0,0,,1.1641532182693479e-10
128200,295624,15,1,213194.4,C1912328047,355.0,0.0,C904975937,0.0,213194.4,0,0,212839.4,0.0
492123,1127893,131,1,247325.49,C153649255,,,C1505708769,707442.14,1002483.84,0,0,,-47716.20999999996
2574260,5883574,403,1,324964.58,C530712129,,,C1230136480,813368.61,1138333.19,0,0,,0.0
124314,287655,15,1,124879.76,C415542181,10484.0,0.0,C1754676559,916587.23,1041466.99,0,0,114395.76,0.0
512743,1173323,132,1,291650.83,C1615976260,75314.0,0.0,C592983590,0.0,291650.83,0,0,216336.83,0.0
822574,1862409,164,1,89037.93,C1885005858,,,C2106812355,6198583.59,6287621.52,0,0,,0.0
501161,1147892,131,1,35416.24,C156154771,186043.46,150627.22,C416109856,174371.42,209787.66,0,0,0.0,0.0
214088,480684,19,1,203706.01,C251906960,709.0,0.0,C2072093539,187718.08,529202.42,0,0,202997.01,-137778.33000000007
1500270,3421545,256,1,155496.86,C469803238,,,C71371836,273140.91,428637.77,0,0,,-5.820766091346741e-11
2422130,5541584,382,1,125732.81,C1655821636,186100.23,60367.42,C502155461,4078746.86,4204479.68,0,0,-2.9103830456733704e-11,-0.0099999997764825
1009518,2288068,187,1,50366.13,C649133874,93.0,0.0,C1881677040,411445.41,461811.55,0,0,50273.13,-0.0100000000093132
867981,1978629,179,1,233699.79,C2040790645,,,C1172148896,749917.74,983617.53,0,0,,0.0
1105841,2518234,205,0,14376.43,C1916509509,,,C1312132176,274903.19,289279.62,0,0,,0.0
257142,589081,33,1,217273.66,C233146855,100855.0,0.0,C745922172,0.0,217273.66,0,0,116418.66,0.0
1134646,2582685,207,1,79167.02,C169223753,34228.0,0.0,C1545666185,14469561.18,14548728.2,0,0,44939.02,0.0
2444508,5600054,394,1,125174.8,C1313244515,286.0,0.0,C1150916959,1558501.01,1683675.81,0,0,124888.8,0.0
2353191,5386757,376,1,182841.91,C282337593,,,C1215150942,9830992.71,10013834.62,0,0,,1.862645149230957e-09
345592,781784,39,1,279208.71,C617598809,,,C1801880221,618415.83,897624.54,0,0,,0.0
1812136,4142952,303,1,204039.07,C426525154,,,C2099919390,1352985.89,1557024.96,0,0,,0.0
1462897,3338275,253,1,129249.64,C268453879,,,C201875447,3865374.24,3994623.88,0,0,,4.656612873077393e-10
1568927,3572520,261,1,139846.79,C833303480,21094.0,0.0,C122347867,0.0,139846.79,0,0,118752.79,0.0
1437079,3280881,251,1,170719.33,C521915500,,,C86465202,6817725.92,6988445.24,0,0,,0.0099999997764825
1185702,2694343,211,1,990.17,C554801847,,,C237727949,18861.94,19852.11,0,0,,-3.637978807091713e-12
1824514,4170058,304,1,136581.34,C1249350688,,,C1213193307,2578322.32,2714903.66,0,0,,-4.656612873077393e-10
2457313,5629728,395,1,147396.98,C831005539,,,C1086485946,7159288.72,7306685.7,0,0,,0.0
1665468,3804406,281,1,152219.62,C527124557,20849.0,0.0,C1618024942,348128.79,500348.41,0,0,131370.62,0.0
369969,835902,41,1,354520.31,C911647632,148.0,0.0,C1292361710,86210.0,0.0,0,0,354372.31,440730.31
1304241,2974007,231,0,1531304.55,C1062546165,38642.0,0.0,C18313853,5459610.48,7677871.2,0,0,1492662.55,-686956.1699999999
968897,2200771,185,1,70402.77,C115729219,,,C848346126,287702.63,110991.09,0,0,,247114.31000000003
335567,759392,38,1,447179.67,C709157921,,,C2115336688,1691450.58,2138630.25,0,0,,0.0
1650194,3769239,280,1,274260.32,C359431983,6179.0,0.0,C842741559,93896.98,368157.3,0,0,268081.32,0.0
915105,2082877,182,1,219643.29,C299753306,,,C454181825,1426179.97,1645823.26,0,0,,0.0
1353433,3079687,235,1,55924.61,C795681558,,,C552533216,2699733.73,2755658.34,0,0,,0.0
1550402,3530514,259,1,187445.73,C587166556,,,C1477026729,1077810.25,1265255.98,0,0,,0.0
254973,583765,33,1,185836.06,C453672321,,,C1733257496,1955881.52,2141717.58,0,0,,0.0
2418743,5531629,381,0,834584.04,C1170429349,,,C809811880,3086888.36,3921472.4,0,0,,0.0
2370267,5424764,378,1,148565.23,C1229639318,92136.0,0.0,C240542829,0.0,148565.23,0,0,56429.23000000001,0.0
1003129,2273605,187,1,72992.43,C882731937,21091.0,0.0,C843359599,497306.84,570299.27,0,0,51901.42999999999,0.0
750430,1707510,160,0,757825.09,C287520618,,,C502489821,2085144.5,2842969.59,0,0,,0.0
14725,42333,9,1,371718.9,C51335093,,,C1227688628,472239.56,843958.46,0,0,,0.0
1629189,3720742,278,1,75756.69,C734619331,,,C192274711,112378.88,188135.57,0,0,,0.0
1785268,4084091,301,1,235796.22,C2008502596,92287.35,0.0,C2112025219,3235941.88,3471738.1,0,0,143508.87,0.0
1691445,3861655,283,1,178883.55,C595443499,6001.0,0.0,C1749420830,7822.97,186706.52,0,0,172882.55,0.0
546099,1245669,134,1,118748.55,C617558075,,,C118084789,316422.21,435170.76,0,0,,0.0
2140166,4897609,349,1,147999.28,C94259258,122864.25,0.0,C1082463558,181526.33,329525.61,0,0,25135.03,0.0
1911820,4363965,310,1,685.8,C981583787,,,C28812193,93649.35,94335.15,0,0,,1.4551915228366852e-11
1086399,2475830,204,1,290362.83,C272898028,99044.0,0.0,C457799800,159323.07,449685.89,0,0,191318.83,0.0100000000093132
1067961,2435000,203,1,79385.36,C225287669,15564.0,0.0,C618489656,-1.0,-1.0,0,0,63821.36,79385.36
2429276,5565284,393,1,320816.47,C395386721,,,C847574394,26054226.73,26375043.21,0,0,,-0.0100000016391277
2602991,5946449,405,1,297121.34,C191951837,13130.25,0.0,C861927400,299834.07,596955.4,0,0,283991.09,0.0100000000093132
1101056,2507889,205,1,198317.67,C403351032,,,C1419247866,1629035.75,1827353.42,0,0,,0.0
2038098,4653383,330,1,313841.38,C1587866890,,,C876705422,9090676.28,9404517.66,0,0,,0.0
1306264,2978512,231,1,296688.89,C1501598902,,,C2072419584,4393272.2,4689961.08,0,0,,0.0099999997764825
2727133,6260054,608,0,637197.74,C1212901074,10186.0,0.0,C1455940499,5061.89,642259.63,0,0,627011.74,0.0
983701,2232496,186,1,215313.23,C316322591,,,C742488308,221605.68,436918.91,0,0,,5.820766091346741e-11
1114401,2537275,205,1,229170.25,C2079662730,,,C1624755996,2855143.03,3084313.28,0,0,,0.0
1184727,2692094,211,0,73574.19,C421682423,375671.52,302097.34,C790107917,261898.74,335472.93,0,0,0.0100000000093132,0.0
1802593,4122439,302,1,520334.55,C1594000513,10326.0,0.0,C1185123315,0.0,520334.55,0,0,510008.55,0.0
2301282,5270252,372,1,28563.86,C1114098221,,,C228516407,1406672.25,1435236.11,0,0,,0.0
547412,1249170,134,1,186061.66,C441803150,3084.0,0.0,C1563656297,329071.35,515133.01,0,0,182977.66,0.0
1515765,3455653,257,1,310953.23,C756069181,,,C1842892093,474512.7,785465.94,0,0,,-0.0100000000093132
2362986,5408166,378,1,74128.18,C1205118386,,,C1462875265,1413854.62,1487982.8,0,0,,0.0
2140478,4898268,349,1,230929.62,C1762001431,221347.54,0.0,C1134775277,447952.25,678881.88,0,0,9582.079999999987,-0.0100000000093132
1305768,2977608,231,1,491063.47,C1167309506,130.0,0.0,C1036300024,0.0,491063.47,0,0,490933.47,0.0
1187463,2697621,211,1,150373.12,C968760131,86107.83,0.0,C86630100,2070437.7,2220810.83,0,0,64265.28999999999,-0.0100000002421438
1719825,3925945,285,1,235792.53,C1308455039,1582.0,0.0,C2075609809,2832201.59,3067994.12,0,0,234210.53,-4.656612873077393e-10
1726883,3947452,287,1,192052.72,C308363491,53067.0,0.0,C1613703646,2911028.25,3103080.97,0,0,138985.72,0.0
2456146,5627132,395,1,210554.15,C201426472,40715.0,0.0,C1155685034,464758.55,675312.7,0,0,169839.15,0.0
1134900,2583190,207,1,61326.89,C283679496,,,C1572756544,1906161.81,1967488.7,0,0,,0.0
2170927,4966212,351,1,275702.59,C193674783,,,C1615002820,2029805.92,2305508.51,0,0,,0.0
589709,1341450,137,1,157840.51,C1060794299,490457.26,332616.75,C978346679,287312.65,445153.16,0,0,0.0,5.820766091346741e-11
2638849,6046001,492,1,102761.64,C2080922859,,,C187646118,175759.01,278520.64,0,0,,0.0100000000093132
1006095,2280346,187,1,215448.58,C725960363,139835.0,0.0,C1337262340,0.0,215448.58,0,0,75613.57999999999,0.0
283803,649216,35,1,178510.79,C1583356750,409375.38,230864.59,C917836053,256427.83,434938.62,0,0,0.0,0.0
134961,310222,16,1,119816.05,C300773827,12141.0,0.0,C370568657,6480904.08,6600720.14,0,0,107675.05,-0.0099999997764825
790547,1793160,162,1,193160.56,C1218048925,492831.57,299671.0,C1780839855,1779247.16,1972407.72,0,0,-0.0100000000093132,0.0
163327,370804,17,1,212662.23,C167473018,52037.0,0.0,C401303404,209346.57,1336195.86,0,0,160625.23,-914187.06
685873,1565754,155,1,200211.62,C1593335862,20770.0,0.0,C1654916677,4001105.22,4201316.84,0,0,179441.62,0.0
1240460,2831266,226,1,397721.96,C468656383,795.0,0.0,C184570075,154577.35,552299.31,0,0,396926.96,0.0
709736,1618664,157,1,118702.08,C1345437627,,,C1459050322,175550.22,159762.2,0,0,,134490.09999999998
1208599,2745057,212,1,260250.16,C689901388,348696.0,88445.84,C496415371,0.0,260250.16,0,0,0.0,0.0
1648254,3764176,279,1,103801.09,C1242304988,,,C1661671605,7575580.71,7679381.81,0,0,,-0.0099999997764825
342712,775703,39,1,66747.85,C774426510,149763.0,83015.15,C288438724,6409481.39,6476229.23,0,0,0.0,0.00999999884516
32733,84548,10,1,106861.8,C916996417,,,C307046937,3735208.02,4137990.37,0,0,,-295920.5500000003
2599050,5936673,404,1,44650.24,C1538231591,20230.0,0.0,C208825357,427267.95,471918.18,0,0,24420.24,0.0100000000093132
406626,912867,43,1,243890.8,C2110698641,21134.0,0.0,C1469438971,30953.17,0.0,0,0,222756.8,274843.97
525890,1202628,133,1,179498.78,C1866027415,1307.0,0.0,C557524116,130826.16,310324.94,0,0,178191.78,0.0
352145,796445,40,1,393465.85,C1660775042,33108.41,0.0,C1568920798,2211627.67,2519526.21,0,0,360357.44,85567.31000000006
550859,1256602,134,1,395513.65,C1200893796,124561.0,0.0,C669983710,1351056.97,1746570.62,0,0,270952.65,0.0
2421156,5538013,381,1,98212.71,C1049322476,,,C1199659836,259227.31,357440.02,0,0,,0.0
674146,1539161,154,1,130002.97,C2023561129,,,C1747599726,243261.02,373263.99,0,0,,0.0
1512304,3447539,257,1,43047.1,C767381608,581.0,0.0,C1549068585,0.0,43047.1,0,0,42466.1,0.0
2716476,6233553,594,1,229192.87,C749934807,10993.0,0.0,C425204194,0.0,229192.87,0,0,218199.87,0.0
68481,167031,12,1,225861.19,C1042351012,6579.0,0.0,C1984744060,423536.64,649397.84,0,0,219282.19,-0.0099999998928979
1793974,4102827,301,1,63675.47,C850672557,6141.0,0.0,C1076348988,318873.45,382548.92,0,0,57534.47,5.820766091346741e-11
1847166,4217679,305,1,142013.43,C900299008,,,C1691711525,341143.74,483157.17,0,0,,0.0
54788,135507,11,1,105301.64,C1138382847,,,C746782503,415427.37,896105.5,0,0,,-375376.49
2078660,4744365,332,0,435853.25,C1651402983,,,C1624368391,12431215.32,12867068.57,0,0,,0.0
2226940,5088238,355,0,382841.45,C514638114,,,C1737627448,3899047.72,4281889.17,0,0,,0.0
246242,557851,22,1,209721.03,C1280906166,,,C656361304,365386.01,575107.04,0,0,,0.0
2146650,4911922,349,1,168604.51,C670009122,,,C1607378209,1607364.43,1775968.94,0,0,,0.0
1866204,4258838,306,1,74682.09,C740378146,,,C486932067,2403878.39,2478560.47,0,0,,0.0099999997764825
1181191,2684408,210,1,245282.84,C780453134,29477.89,0.0,C493825891,4795444.56,4730369.32,0,0,215804.95,310358.07999999914
1250084,2852701,227,0,1890181.05,C1642401953,,,C1817141488,2847994.03,4738175.08,0,0,,0.0
1113995,2536512,205,1,30686.21,C1358921335,11568.0,0.0,C1796655193,1687188.89,1717875.1,0,0,19118.21,-2.3283064365386963e-10
1058876,2413434,202,1,119897.02,C1728019520,,,C614792093,5019492.43,5139389.44,0,0,,0.00999999884516
2745350,6304456,684,0,259137.7,C1073803925,,,C1267260962,832962.43,1092100.13,0,0,,2.3283064365386963e-10
1286413,2933260,229,1,355365.27,C1968439675,99044.0,0.0,C777453814,269320.79,624686.07,0,0,256321.27,-0.0099999998928979
1541771,3511732,259,0,27562.58,C1170146923,99157.0,71594.42,C245540588,220419.0,247981.58,0,0,0.0,2.9103830456733704e-11
1259427,2873279,227,1,240165.14,C1419788846,2767.0,0.0,C1086318184,106.0,0.0,0,0,237398.14,240271.14
1229673,2806807,225,1,539643.44,C1650556046,,,C479713830,915835.18,1665632.53,0,0,,-210153.90999999992
530601,1212581,133,1,93405.47,C488979667,,,C1908405628,650904.35,744309.83,0,0,,-0.0100000000093132
2318265,5308422,373,1,165640.19,C1791607084,,,C593661626,3173849.27,3339489.46,0,0,,0.0
2031447,4638654,330,0,126679.42,C1553334114,,,C1864631332,285195.85,411875.28,0,0,,-0.0100000000675208
177679,402530,18,1,184030.49,C250404667,1139523.87,955493.38,C1398304707,11173699.14,11503575.13,0,0,0.0,-145845.5
1649387,3766974,280,1,99030.73,C577471962,21339.0,0.0,C902020748,274887.24,373917.97,0,0,77691.73,0.0
1329948,3030472,233,0,227660.6,C1717642631,,,C892931653,11102316.42,11329977.02,0,0,,0.0
435204,975684,44,0,701436.67,C1318440581,49967.0,0.0,C1131092093,849563.89,1551000.56,0,0,651469.67,0.0
156533,355967,17,1,126904.8,C847549777,,,C2122722188,413682.0,475870.65,0,0,,64716.15000000002
46025,115752,11,1,68108.02,C1990169561,,,C1232088827,88978.76,309746.78,0,0,,-152660.00000000003
1043381,2374096,191,1,335551.36,C174703413,,,C711334896,1169507.51,1505058.88,0,0,,-0.0099999997764825
1966399,4495875,325,1,35605.44,C937307913,2076.0,0.0,C898519308,379612.94,415218.38,0,0,33529.44,0.0
1716046,3917066,284,1,8496.78,C1632549786,51288.0,42791.22,C687529382,3760473.79,3768970.57,0,0,0.0,0.0
1639971,3744686,279,1,140786.79,C1986947801,,,C2023288243,3815052.22,3955839.01,0,0,,4.656612873077393e-10
1190959,2705482,211,1,158444.28,C1420762997,,,C945439177,5894040.94,6197785.29,0,0,,-145300.06999999937
1484327,3385799,255,1,138701.7,C793572518,50742.0,0.0,C1632094452,972911.0,1111612.7,0,0,87959.70000000001,0.0
1825621,4172142,304,1,220099.24,C987229977,,,C1591038675,1687606.76,1907706.0,0,0,,0.0
1623126,3707090,277,0,74548.12,C729184457,237895.17,163347.05,C457636502,449412.92,523961.04,0,0,-2.9103830456733704e-11,0.0
1056941,2409344,202,1,74378.7,C1834197137,19704.35,0.0,C576249437,193205.28,267583.97,0,0,54674.35,0.0100000000093132
2118942,4848779,347,1,260519.56,C1682016097,,,C41759967,15949638.9,16210158.46,0,0,,0.0
703252,1604260,156,1,388523.56,C774064335,,,C1852320864,4170666.05,4559189.61,0,0,,-9.313225746154783e-10
913313,2078854,182,1,269577.08,C1165853309,7267.0,0.0,C846615869,101667.22,371244.3,0,0,262310.08,5.820766091346741e-11
443706,995981,45,1,251135.42,C1701444768,,,C897447968,3614976.91,3866112.33,0,0,,0.0
2264016,5182779,360,1,129891.93,C727742905,,,C1504135799,545344.78,675236.71,0,0,,0.0
484469,1111179,130,1,146245.4,C1407485159,,,C1210879412,8174333.98,8320579.38,0,0,,9.313225746154783e-10
878573,2002370,179,1,424707.56,C2022421263,,,C308706865,1065706.08,1490413.63,0,0,,0.0100000002421438
1587520,3626269,274,0,533868.17,C492880830,,,C338121235,693616.09,1227484.26,0,0,,0.0
2302803,5273962,372,1,145277.9,C524771142,,,C1114205179,3198426.32,3343704.22,0,0,,-4.656612873077393e-10
898561,2046095,181,1,274657.73,C855804903,,,C1053012804,1370360.36,1645018.09,0,0,,0.0
79226,190307,13,1,87469.14,C254243659,,,C1599334040,1821556.81,1909025.95,0,0,,0.0
96034,227813,14,1,120872.66,C309220503,2039.0,0.0,C609712089,2913040.83,3167649.51,0,0,118833.66,-133736.01999999955
